UBA52	TSG101
CSF1R	ITGAV
UBA52	NGFR
CSF1R	FLT3LG
UBA52	KRAS
CSF1R	HRAS
UBA52	IKBKG
CSF1R	PIK3R1
UBA52	STAM
CSF1R	PDGFB
UBA52	NRAS
CSF1R	PTPRC
UBA52	RPS27A
CSF1R	FGF6
UBA52	CHUK
CSF1R	TYROBP
UBA52	RIPK1
CSF1R	FGF1
UBA52	STAMBPL1
CSF1R	SHC2
UBA52	ATG7
CSF1R	EGF
UBA52	PTEN
CSF1R	FGF2
UBA52	MET
CSF1R	
UBA52	TRAF3
CSF1R	GRAP2
UBA52	
CSF1R	IGF1
UBA52	OTUD7B
CSF1R	CSF1
UBA52	TICAM2
CSF1R	VEGFB
UBA52	GGA3
CSF1R	ITGAM
UBA52	PINK1
CSF1R	FCER1G
UBA52	TBK1
CSF1R	ITGAX
UBA52	NGF
CSF1R	VEGFA
UBA52	HSP90AB1
CSF1R	SOCS1
UBA52	TNF
CSF1R	PTPN1
UBA52	TANK
CSF1R	SDC1
UBA52	RABGEF1
CSF1R	CSF3R
UBA52	NBR1
CSF1R	ITGB3
UBA52	CD2AP
CSF1R	SHC1
UBA52	MAP3K14
CSF1R	FIGF
UBA52	FLT3LG
CSF1R	BCAR1
UBA52	TNFAIP3
CSF1R	CD86
UBA52	MYO6
CSF1R	PGF
UBA52	CYLD
CSF1R	TLR7
UBA52	UBB
CSF1R	CD14
UBA52	HGF
CSF1R	TLR4
UBA52	TRADD
CSF1R	
UBA52	GNB2L1
UBE2L6	PLCG1
UBA52	PSMA7
UBE2L6	NMI
UBA52	PAK2
CSF1R	RUNX1
UBA52	TRAF6
CSF1R	TNFSF11
UBA52	EPS15L1
UBE2L6	IRF3
UBA52	ROBO1
UBE2L6	JAK1
UBA52	DVL3
UBE2L6	UBE2V1
UBA52	SH3KBP1
UBE2L6	MAPK3
UBA52	JUN
UBE2L6	DDX58
UBA52	TLR4
UBE2L6	UBE2D1
UBA52	STAM2
UBE2L6	ATG7
UBA52	
UBE2L6	UBE2D2
UBA52	SQSTM1
UBE2L6	STAT1
UBA52	TNFRSF1A
UBE2L6	SUMO1
UBA52	HRAS
UBE2L6	UBE2N
UBA52	DVL1
UBE2L6	SNCA
UBA52	IRAK1
PPARG	TNFRSF1A
UBA52	RAF1
UBE2L6	UBE2D3
UBA52	TRAF2
UBE2L6	TRIM25
UBA52	TP53
UBE2L6	PARK2
UBA52	EPS15
PPARG	NFKB1
UBA52	CBLB
PPARG	CCL2
UBA52	TAB2
PPARG	TGFB1
UBA52	HGS
PPARG	MAPK1
UBA52	MDM2
PPARG	IL1B
IFNGR2	PTPN1
PPARG	EP300
IFNGR2	PTPN11
PPARG	CREBBP
IFNGR2	NRAS
PPARG	RAF1
IFNGR2	LIF
PPARG	TP53
IFNGR2	KRAS
PPARG	RB1
IFNGR2	IFNGR1
PPARG	STAT3
IFNGR2	IL12B
PPARG	ATF2
IFNGR2	IL2
PPARG	RUNX2
IFNGR2	IL4
PPARG	IRS1
IFNGR2	IFNB1
PPARG	TNF
IFNGR2	CAMK2B
PPARG	AGTR1
IFNGR2	CAMK2A
PPARG	MAP2K1
IFNGR2	IL10
PPARG	NFATC1
IFNGR2	JAK3
PPARG	SRC
IFNGR2	TYK2
PPARG	STAT6
IFNGR2	PRKCD
PPARG	CEBPB
IFNGR2	JAK1
PPARG	STAT5A
IFNGR2	HRAS
PPARG	NFATC2
IFNGR2	IFNAR2
PPARG	IL6
IFNGR2	IL13
PPARG	CAV1
IFNGR2	PTPN6
PPARG	HIF1A
IFNGR2	IFNG
PPARG	SP1
IFNGR2	IL6
PPARG	AKT1
IFNGR2	JAK2
PPARG	MLXIPL
IFNGR2	STAT1
PPARG	ACTB
IFNGR2	CAMK2D
PPARG	INS
BIRC2	TLR4
PPARG	CEBPA
IFNGR2	SOCS1
PPARG	MED1
BIRC2	TAB3
PPARG	FOXP3
BIRC2	BCL2L1
PPARG	UBE2I
BIRC2	TAB1
PPARG	IGF1
BIRC2	TRAF2
PPARG	LEP
BIRC2	TNFRSF1A
PPARG	SUMO1
BIRC2	TAB2
PPARG	FOXO1
BIRC2	TRAF1
PPARG	FOS
BIRC2	CD40LG
PPARG	NCOR2
BIRC2	TAX1BP1
PPARG	HDAC2
BIRC2	FADD
PPARG	CREB1
BIRC2	TICAM2
PPARG	SMARCA4
BIRC2	IKBKB
PPARG	CTNNB1
BIRC2	CASP1
PPARG	NEDD4
BIRC2	CD40
PPARG	NCOA1
BIRC2	MAP3K1
PPARG	HTT
BIRC2	RIPK2
PPARG	GAPDH
BIRC2	TNF
PPARG	TCF7L2
BIRC2	CASP8
PPARG	STAT1
BIRC2	TNFAIP3
PPARG	MAP2K7
BIRC2	RPS27A
PPARG	SMAD3
BIRC2	MAP3K14
PPARG	NFATC3
BIRC2	RIPK1
PPARG	NCOA3
BIRC2	MAP3K7
PPARG	JUN
BIRC2	
PPARG	CDK5
BIRC2	GAPDH
PPARG	HSP90AA1
BIRC2	FASLG
PPARG	MTOR
BIRC2	BIRC3
PPARG	RELA
BIRC2	RELA
MRAS	TIAM1
BIRC2	CASP3
MRAS	PIK3CB
BIRC2	TRADD
MRAS	
BIRC2	FAS
PPARG	ALB
BIRC2	BCL10
MRAS	RASSF5
BIRC2	CHUK
MRAS	PIK3R3
BIRC2	TRAF6
MRAS	RALGDS
BIRC2	BTK
MRAS	PIK3R1
BIRC2	UBB
MRAS	SOS2
BIRC2	TRAF3
MRAS	PIK3R2
BIRC2	IKBKG
MRAS	PIK3CD
BIRC2	NFKBIA
MRAS	ARHGEF12
BIRC2	GNB2L1
MRAS	RASA1
IL9	IFNG
MRAS	RASSF1
BIRC2	TANK
MRAS	MLLT4
IL9	IL4R
MRAS	RASGRF1
IL9	IL2RB
MRAS	RALBP1
IL9	JAK1
MRAS	ARHGEF6
IL9	CD4
MRAS	PRKCE
IL9	IL6R
MRAS	PIK3CA
IL9	FOXP3
MRAS	SYNGAP1
IL9	CXCL8
MRAS	PLCE1
IL9	IL12RB1
MRAS	BRAF
IL9	STAT5B
MRAS	RAF1
IL9	CSF2
MRAS	SHOC2
IL9	STAT3
MRAS	ARAF
IL9	IL1B
MRAS	CDKN2A
IL9	IL6
MRAS	RIN1
IL9	IL7
MRAS	MAP3K1
IL9	TNF
MRAS	NF1
IL9	IL15
MRAS	BRAP
IL9	IL2RA
MRAS	YWHAB
IL9	IL23R
NCF1	RAC2
IL9	IL4
NCF1	SRC
IL9	IL5
NCF1	VCAM1
IL9	IL2RG
NCF1	WASF1
IL9	STAT1
NCF1	CTTN
IL9	CCL4
NCF1	PAK1
IL9	IL10
NCF1	PRKCD
IL9	IL3
NCF1	RAC1
IL9	IL13
NCF1	MAPK14
IL9	CCL11
NCF1	MAPK1
IL9	IL5RA
NCF1	MMP9
IL9	JAK3
NCF1	MSN
IL9	IL17A
NCF1	NCF2
IL9	STAT5A
NCF1	AKT1
IL9	IL2
NCF1	PRKCG
CSF3	IL2RG
NCF1	MAPK3
IL9	IL7R
NCF1	PRKCB
CSF3	IL17A
NCF1	CAV1
CSF3	THPO
NCF1	PRKCA
CSF3	IL12B
NCF1	MAPK11
CSF3	ITGAM
BAX	TP53
CSF3	VEGFA
BAX	EP300
CSF3	LIF
NCF1	ACTB
CSF3	IL4
NCF1	PRKCZ
CSF3	IL9
BAX	RUNX2
CSF3	IL1A
BAX	CAPN1
CSF3	PDGFRB
BAX	AKT1
CSF3	FLT3
BAX	CD34
CSF3	CCL4
BAX	CASP3
CSF3	CSF1
BAX	SFN
CSF3	IL10
BAX	NTRK3
CSF3	IL13
BAX	CBFB
CSF3	CXCL12
BAX	CASP8
CSF3	IL3
BAX	BAD
CSF3	CCL11
BAX	MCL1
CSF3	IL2
BAX	BCL2
CSF3	JAK3
BAX	PARK2
CSF3	LTA
BAX	BCL2L1
CSF3	IL7R
BAX	PRKACA
CSF3	EPO
BAX	MLLT4
CSF3	IFNG
BAX	CYCS
CSF3	CSF2
BAX	PRKACG
CSF3	IL4R
BAX	BID
CSF3	KITLG
BAX	MAPK8
CSF3	CD4
BAX	CASP9
CSF3	CXCL8
BAX	PRKACB
CSF3	IL6R
BAX	BCL2L11
CSF3	JAK1
BAX	TP73
CSF3	IL1B
PSME3	IFNG
CSF3	IL3RA
PSME3	CCND1
CSF3	IL6
PSME3	NFKB1
CSF3	EPOR
PSME3	NFKBIA
CSF3	EGFR
PSME3	PSMF1
CSF3	FLT3LG
PSME3	RUNX2
CSF3	CSF2RB
PSME3	TP53
CSF3	STAT3
PSME3	MDM2
CSF3	JAK2
PSME3	TNF
CSF3	IL7
PSME3	PSMA7
CSF3	TNF
PSME3	PSME1
CSF3	IL2RA
PSME3	PSMB11
CSF3	IL15
PSME3	CDKN2A
CSF3	IL23R
PSME3	PTEN
CSF3	GH1
PSME3	MAP3K14
CSF3	IL12A
PSME3	ITCH
CSF3	IL5
PSME3	NUMB
AP4B1	SNAPIN
PSME3	SHFM1
AP4B1	AP1G1
PSME3	RELA
AP4B1	SNX2
PSME3	NOTCH4
AP4B1	PICALM
PSME3	TP73
AP4B1	AP3S1
PSME3	NF1
AP4B1	HIP1R
PSME3	PAK2
AP4B1	SNX5
PSME3	GLI2
AP4B1	AP2S1
PSME3	NCOA3
AP4B1	AP2A1
PSME3	RUNX3
AP4B1	NECAP1
PSME3	GLI3
AP4B1	TGOLN2
PSME3	CDKN1A
AP4B1	PIK3C2A
REL	EP300
AP4B1	AP2A2
REL	CREBBP
AP4B1	RAB5C
REL	NFKB1
AP4B1	AP2M1
REL	NFKBIA
AP4B1	IGF2R
REL	CEBPB
AP4B1	SNX9
REL	IKBKG
AP4B1	HSPA8
REL	NFKBIB
AP4B1	YIPF6
REL	NOTCH1
AP4B1	AP2B1
REL	CHUK
AP4B1	CLTC
REL	CD28
AP4B1	AP1M1
REL	ESR1
AP4B1	OCRL
REL	NOD2
AP4B1	DNM2
REL	NFATC2
AP4B1	SORT1
REL	CARD11
AP4B1	ARF1
REL	IKBKB
IL27RA	IL2RG
REL	TNIP2
IL27RA	IFNG
REL	BCL10
IL27RA	IL3
REL	TBK1
IL27RA	STAT3
REL	MALT1
IL27RA	IL13
REL	FOXP3
IL27RA	JAK2
REL	RELA
IL27RA	TYK2
REL	NFKB2
IL27RA	IL2
REL	CD40
IL27RA	IL6R
REL	TNF
IL27RA	IL4
REL	CXCL8
IL27RA	LIF
REL	CREB1
IL27RA	JAK1
REL	MYD88
IL27RA	STAT5A
REL	JUN
IL27RA	STAT1
ALB	CXCL8
IL27RA	IL12A
ALB	EGFR
IL27RA	CSF2
REL	MAP3K7
IL27RA	IL10
REL	IRAK1
IL27RA	IL6ST
ALB	CCL2
IL27RA	IL6
ALB	IL4
IL27RA	IL12RB1
ALB	HRAS
IL27RA	STAT4
ALB	NPHS1
IL27RA	IL23A
ALB	SPP1
IL12A	STAT5A
ALB	MMP9
IL27RA	IFNB1
ALB	PTPRC
IL12A	SOCS1
ALB	EGF
IL12A	LCK
ALB	F2
IL12A	TYK2
ALB	CSF2
IL12A	TNF
ALB	ICAM1
IL12A	IL12RB1
ALB	CD34
IL12A	IL23R
ALB	IGF1
IL12A	CCL4
ALB	VCL
IL12A	CSF2
ALB	CD44
IL12A	STAT4
ALB	BDNF
IL12A	STAT1
ALB	FGF2
IL12A	IL10
ALB	PECAM1
IL12A	IL6
ALB	ITGA2B
IL12A	JAK2
ALB	CD19
IL12A	IL13
ALB	VTN
IL12A	IL12B
ALB	EDN1
IL12A	STAT3
ALB	VEGFA
IL12A	LIF
ALB	ITGAM
IL12A	CXCL8
ALB	ITGAX
IL12A	VAMP7
ALB	CD8A
IL12A	IL1B
ALB	EPO
IL13	IL12B
ALB	IFNG
IL12A	IL4
ALB	ERBB2
IL13	EGF
ALB	RHOA
IL13	IL17A
ALB	INS
IL13	IL5RA
ALB	B2M
IL13	FN1
ALB	IGF2
IL13	NFATC1
ALB	GH1
IL13	IL2RG
ALB	AGT
IL13	ITGAM
ALB	CD4
IL13	CCL4
ALB	PRL
IL13	IL4
ALB	IL2
IL13	IL10
ALB	FN1
IL13	IFNAR2
ALB	HGF
IL13	VEGFA
ALB	CDH1
IL13	ITGB1
ALB	TLR2
IL13	HSPA8
ALB	TTR
IL13	ITGAX
ALB	ERBB3
IL13	CCL11
ALB	TP53
IL13	IL7R
ALB	STAT3
IL13	CSF1
ALB	IL1B
IL13	LTA
ALB	MAPK3
IL13	IL2
ALB	CTNNB1
IL13	IFNGR1
ALB	GAPDH
IL13	ITGB2
ALB	OCLN
IL13	CD28
ALB	APP
IL13	IL3
ALB	FOXP3
IL13	IL6ST
ALB	CYCS
IL13	IL4R
ALB	AGER
IL13	IFNG
ALB	LAMP1
IL13	TYK2
ALB	IL6
IL13	CD8A
ALB	TLR4
IL13	IL2RB
ALB	LEP
IL13	CSF2
ALB	NGF
IL13	TLR4
ALB	AKT1
IL13	FOXP3
ALB	CAV1
IL13	CXCL8
ALB	ACTB
IL13	IL6R
ALB	MYC
IL13	IL12RB1
PF4	GNAZ
IL13	IL1B
ALB	CASP3
IL13	JAK1
ALB	TFRC
IL13	STAT1
ALB	TNF
IL13	IL6
PF4	CXCL9
IL13	CTLA4
PF4	GNAI1
IL13	CD4
PF4	ITGA2B
IL13	EGFR
PF4	FCGR2A
IL13	IL3RA
PF4	VEGFA
IL13	IL2RA
PF4	CCR7
IL13	JAK2
PF4	GNAI3
IL13	TNF
PF4	CCL2
IL13	IL23R
PF4	GNB1
IL13	STAT3
PF4	CXCR3
IL13	LAMA5
PF4	GNAO1
IL13	IL5
PF4	CXCR4
IL13	IL7
PF4	CXCL10
IL23R	IL5
PF4	CXCL8
IL23R	MUC1
PF4	CXCR2
IL23R	JAK2
PF4	GNG2
IL23R	PIK3CA
PF4	FGF2
IL23R	IL6
PF4	GNAI2
IL23R	STAT3
PF4	CXCL12
IL23R	STAT4
PF4	CCL5
IL23R	STAT1
PF4	RUNX1
IL23R	NFKB1
PF4	MAP2K3
IL23R	IL7
PF4	CBFB
IL23R	IL12RB1
PF4	MAP2K6
IL23R	CSF2
TDGF1	BLK
IL23R	JAK1
TDGF1	LYN
IL23R	RELA
TDGF1	YES1
IL23R	IFNG
TDGF1	GPC1
IL23R	IL6R
TDGF1	FYN
IL23R	ICAM1
TDGF1	LCK
IL23R	ATG16L1
TDGF1	EGF
IL23R	SOCS3
TDGF1	HCK
IL23R	IL10
TDGF1	SMAD2
IL23R	TYK2
TDGF1	SRC
IL23R	STAT5A
TDGF1	FGR
IL23R	PIK3R1
TDGF1	EGFR
IL23R	IL17A
RICTOR	RPS6KB1
IL23R	IL4
TDGF1	SMAD4
IL23R	IL12B
TDGF1	SMAD3
IL23R	IL2
TDGF1	NOTCH1
IL23R	IL23A
RICTOR	HSPA4
IL23R	NFKBIA
RICTOR	TSC1
IL23R	IFNB1
RICTOR	RPS6KB2
TICAM1	TLR4
RICTOR	AKT3
TICAM1	TAB3
RICTOR	AKT2
TICAM1	TAB2
RICTOR	PIK3CA
TICAM1	UBE2D1
RICTOR	CUL1
TICAM1	TRAF2
RICTOR	ILK
TICAM1	TAB1
RICTOR	GSK3B
TICAM1	IKBKB
RICTOR	PRR5
TICAM1	LY96
RICTOR	PRKCZ
TICAM1	TANK
RICTOR	MYC
TICAM1	MYD88
RICTOR	PRKCA
TICAM1	TBK1
RICTOR	PTEN
TICAM1	TICAM2
RICTOR	MTOR
TICAM1	UBB
RICTOR	CHUK
TICAM1	FADD
RICTOR	IRS1
TICAM1	UBA52
RICTOR	PDPK1
TICAM1	MAP3K7
RICTOR	EIF4E
TICAM1	TRAF1
RICTOR	PREX1
TICAM1	RIPK1
RICTOR	EIF4EBP1
TICAM1	
RICTOR	FOXO3
TICAM1	CHUK
RICTOR	TSC2
TICAM1	RPS27A
RICTOR	SGK1
TICAM1	IKBKG
MED1	CREBBP
TICAM1	IRAK1
MED1	NR3C1
TICAM1	UBE2V1
MED1	RPS6KB1
TICAM1	IFNB1
RICTOR	AKT1
TICAM1	BIRC2
MED1	SRC
TICAM1	TLR2
MED1	AGT
TICAM1	TRAF3
MED1	TP53
TICAM1	CASP8
MED1	EP300
TICAM1	PTPN11
MED1	TSC2
TICAM1	MAVS
MED1	NCOA1
TICAM1	BIRC3
MED1	NCOR2
TICAM1	UBE2N
MED1	PRKACG
TICAM1	TRAF6
MED1	KAT5
CRADD	TP53
MED1	MAPK10
CRADD	TRAF1
MED1	LEP
CRADD	MAP3K5
MED1	ESR1
CRADD	FADD
MED1	NCOA3
CRADD	MAP3K14
MED1	FHL2
CRADD	MAP4K4
MED1	BRCA1
CRADD	BID
MED1	FOS
CRADD	TRAF2
MED1	ESR2
CRADD	RIPK1
MED1	PRKACA
CRADD	SMPD1
MED1	MAPK8
CRADD	MAP2K4
MED1	PRKACB
CRADD	TNFRSF1A
MED1	CTNNB1
CRADD	BIRC3
MED1	CARM1
CRADD	TRADD
MED1	RPS6KB2
CRADD	MAP4K2
MED1	CEBPA
CRADD	MADD
NFATC3	MAPK1
CRADD	CASP8
MED1	SP1
CRADD	TANK
MED1	JUN
CRADD	MAP2K7
MED1	MAPK9
CRADD	TNF
NFATC3	JUN
NFATC3	PRKCZ
NFATC3	MAPK3
NFATC3	RAF1
NFATC3	MAPK9
NFATC3	MAPK8
NFATC3	JUNB
NFATC3	CSNK1A1
NFATC3	MAP3K1
NFATC3	NFATC2
NFATC3	YWHAQ
NFATC3	FOSL1
NFATC3	NFATC1
NFATC3	IRF4
NFATC3	FOS
NFATC3	PPIA
BIRC5	PEBP1
BIRC5	CCND1
NFATC3	GSK3B
NFATC3	MAPK10
BIRC5	CASP7
BIRC5	CDC25C
BIRC5	TP53
BIRC5	STAT3
BIRC5	UBE2I
BIRC5	PIAS3
BIRC5	FOXO1
BIRC5	JUNB
BIRC5	MYC
BIRC5	ZEB1
BIRC5	FOXO3
BIRC5	FOS
BIRC5	ITGB1
BIRC5	CASP9
BIRC5	SUMO1
BIRC5	BCL6
BIRC5	CDK1
BIRC5	CASP3
BIRC5	HIF1A
BIRC5	ITGA1
PRL	IRS2
PRL	LEPR
BIRC5	XIAP
BIRC5	RASA1
PRL	CNTF
PRL	GH2
PRL	JAK3
PRL	ERBB4
PRL	JAK2
PRL	EPO
PRL	EGFR
PRL	CSF3
PRL	INS
PRL	PTPN11
PRL	CSH2
PRL	HBEGF
PRL	GH1
PRL	STAT5A
PRL	THPO
PRL	GHR
PRL	IGF1
PRL	EPOR
PRL	JAK1
PRL	STAT5B
PRL	LEP
PRL	STAT1
PRL	STAT3
PRL	PRLR
AXIN2	WNT1
AXIN2	CCND1
PRL	IRS1
PRL	ESR1
AXIN2	DVL1
AXIN2	GSK3B
AXIN2	CTNNB1
AXIN2	TCF7L2
ARAP2	ARF6
AXIN2	MYC
AXIN2	CSNK1A1
AXIN2	CSNK1E
HSPA4	TNFRSF1A
ARAP2	RHOA
ARAP2	HRAS
ARAP2	RAC1
HSPA4	NR3C1
HSPA4	CDC37
HSPA4	STUB1
HSPA4	NFKBIA
HSPA4	TP53
HSPA4	TLR2
HSPA4	MDM2
HSPA4	RAF1
HSPA4	BRAF
HSPA4	BAG4
HSPA4	APP
HSPA4	ERBB2
HSPA4	MYC
HSPA4	TLR4
HSPA4	HIF1A
HSPA4	BCL2L1
HSPA4	VCP
HSPA4	LAMP2
HSPA4	HSPA1A
HSPA4	SNCA
HSPA4	PGR
HSPA4	MUC1
HSPA4	CD40
HSPA4	ACTB
HSPA4	MAPT
HSPA4	BECN1
HSPA4	ESR1
HSPA4	AKT1
HSPA4	EGFR
HSPA4	PTGES3
HSPA4	CASP3
HSPA4	XIAP
HSPA4	HSF1
HSPA4	ABL1
HSPA4	GAPDH
HSPA4	HTT
HSPA4	HDAC6
HSPA4	PARK2
HSPA4	HDAC2
HSPA4	SMAD3
HSPA4	JUN
HSPA4	TRAF6
HSPA4	CYCS
HSPA4	JAK2
HSPA4	SQSTM1
HSPA4	AR
HSPA4	PINK1
HSPA4	FOXP3
HSPA4	GNB2L1
HSPA4	VEGFA
HSPA4	HSP90AB1
HSPA4	HSP90AA1
HSPA4	MCL1
HSPA4	IKBKG
HSPA4	LRRK2
HSPA4	PSMA7
SOCS5	JAK3
SOCS5	TYK2
SOCS5	EGFR
SOCS5	JAK1
SOCS5	IL4R
SOCS5	IL2RG
SOCS5	STAT5A
SOCS5	JAK2
SOCS5	SOCS3
SOCS5	SOCS6
SOCS5	STAT5B
SOCS5	IL4
S1PR1	SPHK1
S1PR1	LYN
SOCS5	STAT1
SOCS5	STAT3
S1PR1	IL23R
S1PR1	GNAI2
S1PR1	GNAI1
S1PR1	CCR7
S1PR1	GNAI3
S1PR1	SRC
S1PR1	RAC1
S1PR1	GNAO1
S1PR1	PLCG1
S1PR1	HCK
S1PR1	SHC1
S1PR1	BLK
S1PR1	GNB1
S1PR1	ICAM1
S1PR1	YES1
S1PR1	
S1PR1	CD69
S1PR1	GRB2
S1PR1	RHOA
S1PR1	KDR
S1PR1	FYN
S1PR1	LCK
S1PR1	PIK3R1
S1PR1	PDGFB
S1PR1	PDGFRB
S1PR1	GNGT1
S1PR1	GNAZ
S1PR1	PRRT2
S1PR1	IL6R
S1PR1	PIK3CA
S1PR1	FGR
S1PR1	ADCY1
S1PR1	STAT3
S1PR1	MAPK3
S1PR1	
S1PR1	MAPK1
CEBPB	MAPK13
S1PR1	AKT1
S1PR1	MUC1
S1PR1	PIK3C2G
CEBPB	MAPK14
CEBPB	NFKB1
CEBPB	MAPK1
CEBPB	MAPK12
CEBPB	MAPK3
CEBPB	CREBBP
CEBPB	SMAD2
CEBPB	NR3C1
CEBPB	STAT6
CEBPB	RB1
CEBPB	STAT3
CEBPB	EP300
CEBPB	CEBPA
CEBPB	SP1
CEBPB	IL6
CEBPB	RUNX1
CEBPB	ESR1
CEBPB	MYC
CEBPB	SMAD4
CEBPB	RUNX2
CEBPB	MAP3K11
CEBPB	CXCL8
CEBPB	MAPK11
CEBPB	STAT5A
CEBPB	SMAD3
CEBPB	RELA
CEBPB	CARM1
CEBPB	TNF
CEBPB	RPS6KA1
CEBPB	SMARCA4
CEBPB	JUN
CEBPB	CREB1
CEBPB	FOXO3
CEBPB	E2F1
CEBPB	FOXO1
CEBPB	FOS
CSNK1G1	TP53
CSNK1G1	YWHAE
CSNK1G1	YWHAH
CEBPB	FOXO4
CSNK1G1	FOXO1
CSNK1G1	YWHAZ
CSNK1G1	SFN
CSNK1G1	FZD5
CSNK1G1	YWHAG
CSNK1G1	YWHAB
CSNK1G1	GSK3B
CSNK1G1	YWHAQ
CYCS	PPP2CB
CYCS	MAPK1
CSNK1G1	DVL1
CSNK1G1	GLI2
CYCS	BCL2L1
CYCS	TP53
CYCS	MAPK3
CYCS	PPP2R5A
CYCS	FAS
CYCS	PPP2R1A
CYCS	NGF
CYCS	ITPR1
CYCS	NCK1
CYCS	PPP2CA
CYCS	BAD
CYCS	PPP2R5C
CYCS	GAPDH
CYCS	MCL1
CYCS	MAP3K5
CYCS	CFLAR
CYCS	JUN
CYCS	BID
CYCS	CASP7
CYCS	HSP90AA1
CYCS	BCL2
CYCS	AKT1
CYCS	PPP2R4
CYCS	XIAP
CYCS	NGFR
CYCS	CASP3
CYCS	FASLG
CYCS	BECN1
CYCS	SHOC2
CYCS	CASP8
CYCS	PPP2R2A
CYCS	TNF
CYCS	SNCA
CYCS	ITPR3
CYCS	BCL2L11
CYCS	CASP9
F2	GNGT1
F2	PRKAR2B
F2	HRAS
CYCS	ACTB
F2	PRKAR2A
F2	CXCR4
F2	FGR
F2	EDN1
F2	EGF
F2	PRKAR1B
F2	GNAQ
F2	GNAS
F2	GNB1
F2	F2RL2
F2	CCL4
F2	F2R
F2	CHRM1
F2	ZYX
F2	CXCL12
F2	SPP1
F2	IGF1
F2	SLC9A3R1
F2	SRC
F2	IGF2
F2	ITGA2B
F2	GNAI1
F2	SDC4
F2	ADRB2
F2	P2RY2
F2	AGT
F2	F2RL3
F2	EZR
F2	FPR1
F2	CCL11
F2	VTN
F2	HCK
F2	MAPK1
F2	PRKAR1A
F2	ADRBK1
F2	FN1
F2	APP
F2	MAPK3
F2	MAP2K2
F2	RAF1
F2	PLCB1
F2	PRKACB
F2	PRKACG
F2	MAP2K1
CCL19	IL12B
F2	DNM1
F2	ARRB1
F2	AGTR1
CCL19	CXCL2
CCL19	CXCL9
CCL19	CCL4
CCL19	CCL2
CCL19	CCL20
CCL19	CCL3
CCL19	CXCR3
CCL19	CCR7
CCL19	CXCL1
CCL19	CXCL12
CCL19	IL7R
CCL19	LIF
CCL19	CXCR4
CCL19	CXCR2
CCL19	CXCL8
CCL19	CSF2
CCL19	CSF3
CCL19	CXCL10
CCL19	CD4
CCL19	CCL3L3
CCL19	STAT3
CCL19	IL1B
CCL19	IL1A
CCL19	IL12A
ADAM17	TNFRSF1A
CCL19	TNF
CCL19	IL6
CCL19	IL18
ADAM17	EGF
ADAM17	EREG
ADAM17	HBEGF
ADAM17	MAPK14
ADAM17	TGFA
ADAM17	APP
ADAM17	NOTCH1
ADAM17	ERBB2
ADAM17	BTC
ADAM17	AREG
ADAM17	FHL2
ADAM17	PRKCB
ADAM17	IL6
ADAM17	CD163
ADAM17	EGFR
ADAM17	ZNF274
ADAM17	NRG4
ADAM17	NRG2
ADAM17	NOTCH4
ADAM17	NRG3
ADAM17	TNF
ADAM17	CD9
ADAM17	ERBB4
ADAM17	ITGB1
ADAM17	SRC
ADAM17	DLG1
ADAM17	TRAF6
ADAM17	BDNF
ADAM17	PRKCA
ADAM17	GHR
ADAM17	NGFR
ADAM17	NRG1
FOSL1	SMAD2
FOSL1	MAPK14
FOSL1	MAPK12
FOSL1	MAPK13
FOSL1	CHRM1
FOSL1	FOS
FOSL1	JUNB
FOSL1	EP300
FOSL1	MAPK8
FOSL1	JUN
FOSL1	CREB1
FOSL1	MAP3K11
FOSL1	SP1
FOSL1	MAPK9
FOSL1	NFATC1
FOSL1	MAPK10
P2RY2	GNAQ
P2RY2	EDN1
FOSL1	NFATC2
FOSL1	MAPK11
P2RY2	CXCR4
P2RY2	GNAS
P2RY2	CDH5
P2RY2	AGT
P2RY2	FPR1
PLCB2	PIK3CG
P2RY2	SRC
PLCB2	GNB1
P2RY2	ADRB2
PLCB2	PIP5K1B
P2RY2	CXCL12
PLCB2	SYNJ1
P2RY2	CCL11
PLCB2	PRKG2
P2RY2	ADRBK1
PLCB2	GNAI1
P2RY2	PLCG1
PLCB2	RAC1
P2RY2	GNGT1
PLCB2	PIK3CB
P2RY2	FLNA
PLCB2	PIK3C2A
P2RY2	CHRM1
PLCB2	PIP5KL1
P2RY2	CCL4
PLCB2	PIP5K1C
P2RY2	GNB1
PLCB2	PIP4K2B
MLC1	ITGA1
PLCB2	SNCA
MLC1	PTK2
PLCB2	PIP5K1A
P2RY2	NLRP3
PLCB2	PRKCA
P2RY2	ARRB1
PLCB2	GNG2
MLC1	TLN1
PLCB2	PIP4K2C
MLC1	PRKAR1B
PLCB2	INPP5B
MLC1	PRKAR1A
PLCB2	PIP4K2A
MLC1	PRKAR2A
PLCB2	PLCG2
MLC1	ROCK1
PLCB2	INPP5E
MLC1	ITGB1
PLCB2	AKT1
MLC1	PXN
PLCB2	SYNJ2
MLC1	PRKAR2B
PLCB2	PLCB1
ADCY6	PRKAR1B
PLCB2	SLC9A3R1
ADCY6	GNAZ
PLCB2	OCRL
MLC1	PRKACB
RAC2	PIK3CA
MLC1	PRKACG
RAC2	PLCB2
ADCY6	GNAI2
RAC2	AKT2
ADCY6	GNAO1
RAC2	PIP5K1A
ADCY6	PRKAR2A
RAC2	PRKCI
ADCY6	ADCY1
RAC2	PAK1
ADCY6	RAPGEF4
RAC2	SGSM3
